code,categoria,nombre
24313126,24313000,Sulfato de cobre
24313200,24313000,"Fosfinatos, fosfonatos, fosfatos y polifosfatos"
24313210,24313000,Hexametafosfato de sodio
24313220,24313000,Fosfatos
24313300,24313000,Carbonatos
24313310,24313000,Carbonato de sodio
24313320,24313000,Bicarbonato de sodio
24313400,24313000,Nitratos
24314100,24314000,Permanganato potásico
24314200,24314000,Sales de ácidos oxometálicos
24315100,24315000,"Agua pesada, otros isótopos y sus compuestos"
24315200,24315000,"Cianuros, oxicianuros, fulminatos, cianatos, silicatos, boratos, perboratos, sales de ácidos inorgánicos"
24315210,24315000,Cianuros
24315220,24315000,Oxicianuro
24315230,24315000,Fulminatos
24315240,24315000,Cianatos
24315300,24315000,Peróxido de hidrógeno
24315400,24315000,Cuarzo piezoeléctrico
24315500,24315000,Compuestos de metales del grupo de las tierras raras
24315600,24315000,Silicatos
24315610,24315000,Silicato de sodio
24315700,24315000,Boratos y perboratos
24317100,24317000,Piedras preciosas sintéticas
24317200,24317000,Piedras semipreciosas sintéticas
24321100,24321000,Hidrocarburos saturados
24321110,24321000,Hidrocarburos acíclicos saturados
24321111,24321000,Metano
24321112,24321000,Etileno
24321113,24321000,Propeno
24321114,24321000,Buteno
24321115,24321000,Acetileno
24321120,24321000,Hidrocarburos cíclicos saturados
24321200,24321000,Hidrocarburos no saturados
24321210,24321000,Hidrocarburos acíclicos no saturados
24321220,24321000,Hidrocarburos cíclicos no saturados
24321221,24321000,Benceno
24321222,24321000,Tolueno
24321223,24321000,o-Xilenos
24321224,24321000,m-Xilenos
24321225,24321000,Estireno
24321226,24321000,Etilbenceno
24321300,24321000,Otros derivados halogenados de hidrocarburos
24321310,24321000,Tetracloroetileno
24321320,24321000,Tetracloruro de carbono
24322100,24322000,Alcoholes grasos industriales
24322200,24322000,Monoalcoholes
24322210,24322000,Metanol
24322220,24322000,Etanol
24322300,24322000,"Dioles, polialcoholes y sus derivados"
24322310,24322000,Etilenglicol
24322320,24322000,Derivados de alcoholes
24322400,24322000,Fenoles y sus derivados
24322500,24322000,Alcohol
24322510,24322000,Alcohol etílico
24323100,24323000,Aceites ácidos de refinado
24323200,24323000,Ácidos carboxílicos
24323210,24323000,Ácido acético
24323220,24323000,Ácido peracético
24323300,24323000,Ácidos monocarboxílicos insaturados y sus compuestos
24323310,24323000,Ésteres de ácido metacrílico
24323320,24323000,Ésteres de ácido acrílico
24323400,24323000,Ácidos aromáticos policarboxílicos y carboxílicos
24324100,24324000,Compuestos con función amina
24324200,24324000,Compuestos aminados con funciones oxigenadas
24324300,24324000,Ureínas
24324400,24324000,Compuestos con funciones nitrogenadas
24326100,24326000,Compuestos con función aldehído
24326200,24326000,Compuestos con función cetona y quinona
24326300,24326000,Peróxidos orgánicos
24326310,24326000,Óxido de etileno
24326320,24326000,Éteres
24327100,24327000,Derivados vegetales para teñido
24327200,24327000,Carbón vegetal
24327300,24327000,"Aceites y productos de la destilación del alquitrán de hulla a alta temperatura, brea y alquitrán de brea"
24327310,24327000,Alquitrán de hulla
24327311,24327000,Creosota
24327320,24327000,Brea
24327330,24327000,Alquitrán de brea
24327400,24327000,Productos de resina
24327500,24327000,Lejías residuales de la fabricación de pasta de madera
24411100,24411000,Nitrato de sodio
24413100,24413000,Amoníaco líquido
24413200,24413000,Cloruro amónico
24413300,24413000,Sulfato amónico
24611100,24611000,"Propergoles, combustibles"
24612100,24612000,Dinamita
24612200,24612000,TNT
24612300,24612000,Nitroglicerina
24613100,24613000,Cartuchos para espantar pájaros
24613200,24613000,Fuegos artificiales
24911200,24911000,Adhesivos
24931200,24931000,Emulsiones para uso fotográfico
24931210,24931000,Reveladores fotográficos
24931220,24931000,Fijadores fotográficos
24931230,24931000,Reveladores para radiografías
24931240,24931000,Fijadores para radiografías
24931250,24931000,Medios de cultivo
24931260,24931000,Intensificadores de imagen
24951100,24951000,Lubricantes
24951110,24951000,Lodo de perforación
24951120,24951000,Grasa de silicio
24951130,24951000,Fluidos de perforación
24951200,24951000,Aditivos para aceites
24951210,24951000,Polvo para extintores de incendios
24951220,24951000,Agentes para extintores de incendios
24951230,24951000,Cargas para extintores de incendios
24951300,24951000,Fluidos hidráulicos
24951310,24951000,Agentes para descongelar
24951311,24951000,Preparaciones anticongelantes
24951400,24951000,Grasas y aceites químicamente modificados
24952100,24952000,Cera dental
24954100,24954000,Carbón activado nuevo
24954200,24954000,Carbón activado regenerado
24957100,24957000,Preparaciones aglutinantes para moldes o núcleos de fundición
24957200,24957000,"Aditivos para cemento, mortero u hormigón"
24958100,24958000,Productos químicos para fondo de pozo
24958200,24958000,Agentes floculantes
24958300,24958000,Productos químicos para lodos
24958400,24958000,Ampollas de gel para atraque de explosivos
24959100,24959000,Aerosoles
24959200,24959000,Elementos químicos en forma de disco
30121100,30121000,Fotocopiadoras
30121200,30121000,Equipo de fotocopiado
30121300,30121000,Equipo de reproducción
30121400,30121000,Máquinas de sacar copias
30121410,30121000,Conmutadores teléfono-fax
30121420,30121000,Escáneres digitales con sistema de envío
30121430,30121000,Duplicadores digitales
30122100,30122000,Sistemas de impresión offset digital
30122200,30122000,Equipos de impresión offset digital
30123100,30123000,Máquinas para validación de billetes
30123200,30123000,Cajeros automáticos
30123300,30123000,Multicopistas
30123400,30123000,Máquinas de plegado
30123500,30123000,Perforadoras
30123600,30123000,Máquinas para la manipulación de monedas
30123610,30123000,Máquinas para clasificar monedas
30123620,30123000,Máquinas para contar monedas
30123630,30123000,Máquinas para empaquetar monedas
30124100,30124000,Fusores
30124110,30124000,Aceite para fusores
30124120,30124000,Fieltro limpiador del fusor
30124130,30124000,Lámparas del fusor
30124140,30124000,Almohadilla de limpieza del fusor
30124150,30124000,Filtros de fusor
30124200,30124000,Kits del fusor
30124300,30124000,Tambores de máquinas de oficina
30124400,30124000,Cartuchos de grapas
30124500,30124000,Accesorios para escáner
30124510,30124000,Endosadores para escáner
30124520,30124000,Alimentadores de documentos para escáner
30124530,30124000,Adaptadores de transparencias para escáner
30125100,30125000,Cartuchos de toner
30125110,30125000,Tóner para faxes e impresoras láser
30125120,30125000,Tóner para fotocopiadoras
30125130,30125000,Tóner para centros de proceso de datos y centros de investigación y documentación
30131100,30131000,Máquinas para doblado de papel o sobres
30131200,30131000,Máquinas para rellenado de sobres
30131300,30131000,Máquinas para impresión de direcciones
30131400,30131000,Máquinas para franqueo
30131500,30131000,Máquinas abrecartas
30131600,30131000,Máquinas para cerrar el correo
30131700,30131000,Máquinas de matasellar
30131800,30131000,Máquinas pegadoras de sellos
30132100,30132000,Equipo para clasificación de correspondencia
30132200,30132000,Máquinas contadoras de billetes
30132300,30132000,Clasificadoras
30133100,30133000,Equipo para el envío de correspondencia en grandes cantidades
30141100,30141000,Calculadoras de bolsillo
30141200,30141000,Calculadoras de oficina
30141300,30141000,Calculadoras impresoras
30141400,30141000,Sumadoras
30142100,30142000,Máquinas de contabilidad
30142200,30142000,Cajas registradoras
30144100,30144000,Máquinas de franquear
30144200,30144000,Máquinas expendedoras de billetes
30144300,30144000,Máquinas para contar vehículos
30144400,30144000,Sistema de cobro automático
30145100,30145000,Rollos de papel para calculadoras
30163100,30163000,Tarjetas para la compra de carburante
30191100,30191000,Equipo de archivo
30191110,30191000,Sistemas carrusel para clasificación de tarjetas
30191120,30191000,Revisteros
30191130,30191000,Portablocs de pinza
30191140,30191000,Accesorios para credenciales de identificación
30191200,30191000,Retroproyectores
30191400,30191000,Máquinas destructoras de documentos
30192100,30192000,Gomas de borrar
30192110,30192000,Productos de tinta
30192111,30192000,Tampones
30192112,30192000,Tinta para impresoras
30192113,30192000,Cartuchos de tinta
30192121,30192000,Bolígrafos
30192122,30192000,Plumas estilográficas
30192123,30192000,Rotuladores con punta fibrosa
30192124,30192000,Rotuladores
30192125,30192000,Marcadores
30192126,30192000,Rotuladores técnicos
30192127,30192000,Portaplumas
30192130,30192000,Lápices
30192131,30192000,Portaminas
30192132,30192000,Minas para lápices y portaminas
30192133,30192000,Sacapuntas
30192134,30192000,Portalápices
30192150,30192000,Sellos de fecha
30192151,30192000,Sellos para lacrar
30192152,30192000,Sellos numeradores
30192153,30192000,Sellos de texto
30192154,30192000,Almohadillas de recambio para tampones de tinta
30192155,30192000,Portasellos
30192160,30192000,Correctores
30192170,30192000,Tableros de anuncios para oficina
30192200,30192000,Cintas métricas
30192300,30192000,Cintas entintadas
30192310,30192000,Cintas para máquinas de escribir
30192320,30192000,Cintas de impresora
30192330,30192000,Rodillos y cintas para calculadoras
30192340,30192000,Cintas térmicas para faxes
30192350,30192000,Cintas para cajas registradoras
30192400,30192000,Material de reprografía
30192500,30192000,Transparencias para retroproyectores
30192600,30192000,Tableros de dibujo
30192700,30192000,Papelería
30192800,30192000,Etiquetas autoadhesivas
30192900,30192000,Sistemas de corrección
30192910,30192000,Cinta o película correctora
30192920,30192000,Líquidos correctores
30192930,30192000,Lápices correctores
30192940,30192000,Recambios para correctores
30192950,30192000,Borradores eléctricos
30193100,30193000,Cajas para organizar documentos
30193200,30193000,Bandejas para organizar documentos
30193300,30193000,Organizadores colgantes
30193400,30193000,Sujetalibros
30193500,30193000,Estante expositor
30193600,30193000,Soportes para agendas y calendarios
30193700,30193000,Cajas archivadoras
30193800,30193000,Portamensajes
30193900,30193000,Portacopias
30194100,30194000,Plantillas para curvas
30194200,30194000,"Puntos, cintas y películas para diseño"
30194210,30194000,Puntos o cintas de diseño
30194220,30194000,Películas (láminas) de diseño
30194300,30194000,"Juegos, estuches y papeles para diseño"
30194310,30194000,Juegos o estuches para diseño
30194320,30194000,Papeles para diseño
30194400,30194000,Cubiertas de mesas de dibujo
30194500,30194000,Artículos para rotulación
30194600,30194000,Transportadores de ángulos
30194700,30194000,Plantillas
30194800,30194000,Reglas en T y cartabones
30194810,30194000,Reglas en T
30194820,30194000,Cartabones
30194900,30194000,Cubiertas de protección de superficies de trabajo
30195100,30195000,Tableros de planificación o accesorios
30195200,30195000,Tableros electrónicos o accesorios
30195300,30195000,Paneles de letras o accesorios
30195400,30195000,Pizarras de borrado en seco o accesorios
30195500,30195000,Pizarras o accesorios
30195600,30195000,Tablones de anuncios o accesorios
30195700,30195000,Equipos o accesorios para limpieza de pizarras y tableros
30195800,30195000,Rieles y soportes colgantes
30195900,30195000,Pizarras blancas y pizarras magnéticas
30195910,30195000,Tableros blancos
30195911,30195000,Accesorios para pizarras blancas
30195912,30195000,Caballetes para pizarras blancas
30195913,30195000,Caballetes para rotafolios
30195920,30195000,Pizarras magnéticas
30195921,30195000,Borradores para pizarras magnéticas
30196100,30196000,Planificadores de reuniones
30196200,30196000,"Dietarios, agendas y sus recambios"
30196300,30196000,Buzón de sugerencias
30197100,30197000,"Grapas, chinchetas y alfileres"
30197110,30197000,Grapas
30197120,30197000,Tachuelas
30197130,30197000,Chinchetas
30197200,30197000,Carpetas de anillas y clips para papeles
30197210,30197000,Carpetas de anillas
30197220,30197000,Clips para papeles
30197221,30197000,Portaclips
30197300,30197000,"Abrecartas, grapadoras y perforadoras de papel"
30197310,30197000,Abrecartas
30197320,30197000,Grapadoras
30197321,30197000,Quitagrapas
30197330,30197000,Perforadoras de papel
30197400,30197000,Esponja para sellos
30197500,30197000,Cera de lacrado
30197510,30197000,Accesorios para lacrado a la cera
30197600,30197000,Papel y cartón elaborados
30197610,30197000,Papel y cartón mixtos
30197620,30197000,Papel para escribir
30197621,30197000,Soporte para rotafolios
30197630,30197000,Papel de impresión
30197640,30197000,Papel autocopia u otros papeles para copiar
30197641,30197000,Papel termográfico
30197642,30197000,Papel para fotocopiadora y papel xerográfico
30197643,30197000,Papel para fotocopiadora
30197644,30197000,Papel xerográfico
30197645,30197000,Tarjetas para imprimir
30198100,30198000,Máquinas tragaperras
30199100,30199000,"Papel carbón, papel autocopia, clisés para multicopista y papel sin carbón"
30199110,30199000,Papel carbón
30199120,30199000,Papel autocopia
30199130,30199000,Papel autocopiativo
30199140,30199000,Clisés para multicopista
30199200,30199000,"Sobres, sobres-carta y tarjetas postales sin ilustrar"
30199210,30199000,Sobres-carta
30199220,30199000,Tarjetas postales sin ilustrar
30199230,30199000,Sobres
30199240,30199000,Juegos de sobres para envíos de promoción y similares
30199300,30199000,Papel gofrado o perforado
30199310,30199000,Papel de impresión gofrado o perforado
30199320,30199000,Papel para escribir gofrado o perforado
30199330,30199000,Papel continuo para impresoras
30199340,30199000,Formularios continuos
30199400,30199000,Papel engomado o adhesivo
30199410,30199000,Papel autoadhesivo
30199500,30199000,"Archivadores, clasificadores de cartas, cajas de almacenaje y artículos análogos"
30199600,30199000,Separadores
30199700,30199000,"Artículos de papelería impresos, excepto formularios"
30199710,30199000,Sobres impresos
30199711,30199000,Sobres con ventana impresos
30199712,30199000,Sobres sin ventana impresos
30199713,30199000,Sobres para radiografías impresos
30199720,30199000,Papel de carta
30199730,30199000,Tarjetas de visita comerciales
30199731,30199000,Tarjeteros
30199740,30199000,Tarjetas de cortesía
30199750,30199000,Cupones
30199760,30199000,Etiquetas
30199761,30199000,Etiquetas de código de barras
30199762,30199000,Etiquetas para equipaje
30199763,30199000,Etiquetas antirrobo
30199770,30199000,Cheques restaurante
30199780,30199000,Cartapacios
30199790,30199000,Horarios
30199791,30199000,Planificadores de pared
30199792,30199000,Calendarios
30199793,30199000,Soporte de agenda
30211100,30211000,Superordenador
30211200,30211000,Equipo informático de unidad central
30211300,30211000,Plataformas informáticas
30211400,30211000,Configuraciones informáticas
30211500,30211000,Unidad central de procesamiento (CPU) o procesadores
30212100,30212000,Unidades centrales de proceso para miniordenadores
30213100,30213000,Ordenadores portátiles
30213200,30213000,Tabletas digitales
30213300,30213000,Ordenadores de mesa
30213400,30213000,Unidades centrales de proceso para ordenadores personales
30213500,30213000,Ordenadores de bolsillo
30215100,30215000,Unidades centrales de proceso para microordenadores
30216100,30216000,Lectores ópticos
30216110,30216000,Escáneres para uso informático
30216120,30216000,Equipo de reconocimiento óptico de caracteres
30216130,30216000,Lectores de códigos de barras
30216200,30216000,Lectores de tarjetas magnéticas
30216300,30216000,Lectores de tarjetas perforadas
