categoria,clase,nombre
66522000,66520000,Servicios de pensiones de grupo
66523000,66520000,Servicios de asesoramiento sobre fondos de pensiones
70111000,70110000,Promoción de bienes raíces residenciales
70112000,70110000,Promoción de bienes raíces no residenciales
70121000,70120000,Servicios de compra o venta de edificios
70122000,70120000,Servicios de compra o venta de terrenos
70123000,70120000,Venta de bienes raíces
70311000,70310000,Servicios de alquiler o venta de edificios residenciales
70321000,70320000,Servicios de alquiler de terrenos
70322000,70320000,Servicios de alquiler o venta de terrenos desocupados
70331000,70330000,Servicios relacionados con propiedades residenciales
70332000,70330000,Servicios relacionados con propiedades no residenciales
70333000,70330000,Servicios relacionados con viviendas
71221000,71220000,Servicios de arquitectura para edificios
71222000,71220000,Servicios de arquitectura para instalaciones al aire libre
71223000,71220000,Servicios de arquitectura para trabajos de ampliación de edificios
71241000,71240000,"Estudio de viabilidad, servicios de asesoramiento, análisis"
71242000,71240000,"Elaboración de proyectos y diseños, presupuestos"
71243000,71240000,Anteproyectos (sistemas e integración)
71244000,71240000,"Cálculo de costes, seguimiento de costes"
71245000,71240000,"Proyectos presentados para aprobación, planos de ejecución y especificaciones"
71246000,71240000,Determinación y listado de cantidades necesarias para la construcción
71247000,71240000,Supervisión del trabajo de construcción
71248000,71240000,Supervisión del proyecto y documentación
71251000,71250000,Servicios de arquitectura y de planimetría de edificios
71311000,71310000,Servicios de consultoría en ingeniería civil
71312000,71310000,Servicios de consultoría en ingeniería de estructuras
71313000,71310000,Servicios de consultoría en ingeniería ambiental
71314000,71310000,Servicios de energía y servicios conexos
71315000,71310000,Instalaciones técnicas de edificios
71316000,71310000,Servicios de consultoría en telecomunicaciones
71317000,71310000,Servicios de consultoría en protección y control de riesgos
71318000,71310000,Servicios de asesoramiento y consultoría en ingeniería
71319000,71310000,Servicios de peritaje
71321000,71320000,Servicios de diseño técnico de instalaciones mecánicas y eléctricas para edificios
71322000,71320000,Servicios de diseño técnico para la construcción de obras de ingeniería civil
71323000,71320000,Servicios de diseño técnico del proceso y la producción industriales
71324000,71320000,Servicios de estudio de dimensiones
71325000,71320000,Servicios de proyecto de cimientos
71326000,71320000,Servicios auxiliares de edificios
71327000,71320000,Servicios de diseño de la estructura
71328000,71320000,Servicios de verificación de la estructura
71331000,71330000,Servicios de ingeniería en materia de lodos de perforación
71332000,71330000,Servicios de ingeniería geotécnica
71333000,71330000,Servicios de ingeniería mecánica
71334000,71330000,Servicios de ingeniería mecánica y eléctrica
71335000,71330000,Estudios de ingeniería
71336000,71330000,Servicios complementarios de ingeniería
71337000,71330000,Servicios técnicos de protección contra la corrosión
71351000,71350000,"Servicios de prospección geológica, geofísica y otros tipos de prospección científica"
71352000,71350000,Servicios de topografía subterránea
71353000,71350000,Servicios de mediciones topográficas de superficie
71354000,71350000,Servicios de cartografía
71355000,71350000,Servicios de agrimensura
71356000,71350000,Servicios técnicos
71421000,71420000,Servicios de jardinería paisajística
71521000,71520000,Servicios de supervisión del emplazamiento de la obra
71541000,71540000,Servicios de gestión de proyectos de construcción
71621000,71620000,Servicios de ensayo o consultoría técnicos
71631000,71630000,Servicios de inspección técnica
71632000,71630000,Servicios de ensayo técnico
71731000,71730000,Servicios de control de calidad industrial
72211000,72210000,Servicios de programación de sistemas y «software» de usuario
72212000,72210000,Servicios de programación de «software» de aplicación
72221000,72220000,Servicios de consultoría en análisis empresarial
72222000,72220000,Servicios de planificación y revisión estratégica de sistemas de información o de tecnología de la información
72223000,72220000,Servicios de revisión de las exigencias de tecnología de la información
72224000,72220000,Servicios de consultoría en gestión de proyectos
72225000,72220000,Servicios de evaluación y revisión de la garantía de calidad del sistema
72226000,72220000,Servicios de consultoría en pruebas de aceptación del «software» del sistema
72227000,72220000,Servicios de consultoría en integración de «software»
72228000,72220000,Servicios de consultoría en integración del equipo informático
72231000,72230000,Desarrollo de software para aplicaciones militares
72232000,72230000,Desarrollo de «software» de procesamiento de transacciones y «software» personalizado
72241000,72240000,Servicios de especificación de objetivos de diseños críticos
72242000,72240000,Servicios de modelado de diseños
72243000,72240000,Servicios de programación
72244000,72240000,Servicios de creación de prototipos
72245000,72240000,Servicios contractuales de programación y análisis de sistemas
72246000,72240000,Servicios de consultoría en sistemas
72251000,72250000,Servicios de recuperación en caso de catástrofe
72252000,72250000,Servicios de archivo informático
72253000,72250000,Servicios de unidad de asistencia y de apoyo
72254000,72250000,Ensayo de software
72261000,72260000,Servicios de apoyo al «software»
72262000,72260000,Servicios de desarrollo de «software»
72263000,72260000,Servicios de implementación de «software»
72264000,72260000,Servicios de reproducción de «software»
72265000,72260000,Servicios de configuración de «software»
72266000,72260000,Servicios de consultoría en «software»
72267000,72260000,Servicios de mantenimiento y reparación de software
72268000,72260000,Servicios de suministro de «software»
72311000,72310000,Servicios de tabulación de datos
72312000,72310000,Servicios de introducción de datos
72313000,72310000,Servicios de recogida de datos
72314000,72310000,Servicios de recogida e intercalación de datos
72315000,72310000,Servicios de gestión de redes de datos y servicios de apoyo
72316000,72310000,Servicios de análisis de datos
72317000,72310000,Servicios de almacenamiento de datos
72318000,72310000,Servicios de transmisión de datos
72319000,72310000,Servicios de suministro de datos
72321000,72320000,Servicios de bases de datos con valor añadido
72322000,72320000,Servicios de gestión de datos
72411000,72410000,Proveedor de servicios de Internet (PSI)
72412000,72410000,Proveedor de servicios de correo electrónico
72413000,72410000,Servicios de diseño de sitios web WWW
72414000,72410000,Proveedores de motores de búsqueda en la web
72415000,72410000,Servicios de hospedaje de operación de sitios web WWW
72416000,72410000,Proveedores de servicio de aplicaciones
72417000,72410000,Nombres de dominio de Internet
72421000,72420000,Servicios de desarrollo de aplicaciones cliente en Internet o intranet
72422000,72420000,Servicios de desarrollo de aplicaciones servidor en Internet o intranet
72511000,72510000,Servicios de «software» de gestión de redes
72512000,72510000,Servicios de gestión de documentos
72513000,72510000,Servicios de ofimática
72514000,72510000,Servicios de gestión de instalaciones informáticas
72541000,72540000,Servicios de expansión informática
72591000,72590000,Elaboración de acuerdos de nivel de servicios
72611000,72610000,Servicios de apoyo informático técnico
73111000,73110000,Servicios de laboratorio de investigación
73112000,73110000,Servicios de investigación marina
73421000,73420000,Desarrollo de equipos de seguridad
73422000,73420000,Desarrollo de armas de fuego y munición
73423000,73420000,Desarrollo de vehículos militares
73424000,73420000,Desarrollo de buques de guerra
73425000,73420000,"Desarrollo de aeronaves militares, misiles y naves espaciales"
73426000,73420000,Desarrollo de sistemas electrónicos militares
73431000,73430000,Ensayo y evaluación de equipos de seguridad
73432000,73430000,Ensayo y evaluación de armas de fuego y munición
73433000,73430000,Ensayo y evaluación de vehículos militares
73434000,73430000,Ensayo y evaluación de buques de guerra
73435000,73430000,"Ensayo y evaluación de aeronaves militares, misiles y naves espaciales"
73436000,73430000,Ensayo y evaluación de sistemas electrónicos militares
75111000,75110000,Servicios ejecutivos y legislativos
75112000,75110000,Servicios administrativos para operaciones comerciales
75121000,75120000,Servicios administrativos educativos
75122000,75120000,Servicios administrativos relacionados con la asistencia sanitaria
75123000,75120000,Servicios administrativos de alojamiento
75124000,75120000,"Servicios administrativos en el ámbito del recreo, la cultura y la religión"
75125000,75120000,Servicios administrativos relacionados con asuntos turísticos
75131000,75130000,Servicios gubernamentales
75211000,75210000,Servicios de asuntos exteriores
75221000,75220000,Servicios de defensa militar
75222000,75220000,Servicios de defensa civil
75231000,75230000,Servicios judiciales
75241000,75240000,Servicios de seguridad pública
75242000,75240000,Servicios públicos de seguridad ciudadana
75251000,75250000,Servicios de los cuerpos de bomberos
75252000,75250000,Servicios de rescate
75311000,75310000,Prestaciones de enfermedad
75312000,75310000,Prestaciones de maternidad
75313000,75310000,Prestaciones de invalidez
75314000,75310000,Prestaciones de indemnización por desempleo
76111000,76110000,Servicios de regasificación
76121000,76120000,Servicios de buceo en pozos submarinos
76211000,76210000,Servicios de sujeción de tuberías colgantes
76331000,76330000,Servicios de turbosondeo espiral
76411000,76410000,Servicios de revestimiento de pozos
76421000,76420000,Servicios de cementación de tuberías
76422000,76420000,Servicios de cementación de obturadores
76423000,76420000,Servicios de cementación con espuma
76431000,76430000,Servicios de perforación de pozos
76441000,76440000,Servicios de diagrafía de pozos entubados
76442000,76440000,Servicios de diagrafía de pozos sin entubar
76443000,76440000,Otros servicios de diagrafía
76471000,76470000,Servicios de pruebas de fractura de pozos
76472000,76470000,Servicios de inspección o pruebas de emplazamiento de pozos
76473000,76470000,Servicios de pruebas de equipos de pozos
76491000,76490000,Servicios de colmatado de pozos
76492000,76490000,Servicios de posicionamiento de pozos
76521000,76520000,Servicios de instalaciones en alta mar
76522000,76520000,Servicios en alta mar de buques de apoyo logístico
76531000,76530000,Servicios de diagrafía en fondo de pozo
76532000,76530000,Servicios de bombeo de fondo de pozo
76533000,76530000,Servicios de registro de fondo de pozo
76534000,76530000,Servicios de ampliación de fondo de pozo
76535000,76530000,Servicios de perforación de fondo de pozo
76536000,76530000,Servicios de control de vibraciones de fondo de pozo
76537000,76530000,Servicios de herramientas para fondo de pozo
77111000,77110000,Alquiler de maquinaria agrícola con maquinista
77112000,77110000,Alquiler de segadoras o equipo agrícola con maquinista
77211000,77210000,Servicios relacionados con la explotación forestal
77231000,77230000,Servicios de gestión forestal
77311000,77310000,Servicios de mantenimiento de jardines y parques
77312000,77310000,Servicios de desbrozo
77313000,77310000,Servicios de mantenimiento de parques
77314000,77310000,Servicios de mantenimiento de terrenos
77315000,77310000,Trabajos de siembra
77341000,77340000,Poda de árboles
77342000,77340000,Poda de setos
79111000,79110000,Servicios de asesoría jurídica
79112000,79110000,Servicios de representación jurídica
79121000,79120000,Servicios de consultoría en derechos de autor
79131000,79130000,Servicios de documentación
79132000,79130000,Servicios de certificación
79211000,79210000,Servicios de contabilidad
79212000,79210000,Servicios de auditoría
79221000,79220000,Servicios de asesoramiento tributario
79222000,79220000,Servicios de preparación de declaraciones de impuestos
79223000,79220000,Servicios de agente de aduanas
79311000,79310000,Servicios de estudios
79312000,79310000,Servicios de control de mercado
79313000,79310000,Servicios de verificación de comportamiento
79314000,79310000,Estudio de viabilidad
79315000,79310000,Servicios de investigación social
79341000,79340000,Servicios de publicidad
79342000,79340000,Servicios de marketing
79411000,79410000,Servicios generales de consultoría en gestión
79412000,79410000,Servicios de consultoría en gestión financiera
79413000,79410000,Servicios de consultoría en gestión de marketing
79414000,79410000,Servicios de consultoría en gestión de recursos humanos
79415000,79410000,Servicios de consultoría en gestión de la producción
79416000,79410000,Servicios de relaciones públicas
79417000,79410000,Servicios de consultoría en seguridad
79418000,79410000,Servicios de consultoría en aprovisionamiento
79419000,79410000,Servicios de consultoría en evaluación
79421000,79420000,Servicios de gestión de proyectos que no sean los de construcción
79422000,79420000,Servicios de arbitraje y conciliación
79511000,79510000,Servicios de operador telefónico
79512000,79510000,Centro de llamadas
79521000,79520000,Servicios de fotocopia
79551000,79550000,Servicios de mecanografía
79552000,79550000,Servicios de tratamiento de textos
79553000,79550000,Servicios de autoedición
79571000,79570000,Servicios de envío por correo
79611000,79610000,Servicios de búsqueda de trabajo
79612000,79610000,Servicios de colocación de personal de apoyo para oficinas
79613000,79610000,Servicios de reubicación de empleados
79621000,79620000,Servicios de suministro de personal para oficinas
79622000,79620000,Servicios de suministro de personal doméstico
79623000,79620000,Servicios de suministro de personal para el comercio o la industria
79624000,79620000,Servicios de suministro de personal de enfermería
79625000,79620000,Servicios de suministro de personal médico
79631000,79630000,Servicios de personal y de nóminas
79632000,79630000,Servicios de formación de personal
79633000,79630000,Servicios de desarrollo del personal
79634000,79630000,Servicios de orientación profesional
79635000,79630000,Servicios de centros de evaluación para selección de personal
79711000,79710000,Servicios de vigilancia de sistemas de alarma
79713000,79710000,Servicios de guardias de seguridad
79714000,79710000,Servicios de vigilancia
79715000,79710000,Servicios de patrullas
79716000,79710000,Servicios de expedición de distintivos de identificación
79721000,79720000,Servicios de agencia de detectives
79722000,79720000,Servicios de grafología
79723000,79720000,Servicios de análisis de residuos
79811000,79810000,Servicios de impresión digital
79812000,79810000,Servicios de impresión de billetes de banco
79821000,79820000,Servicios de acabado de impresiones
79822000,79820000,Servicios de composición
79823000,79820000,Servicios de impresión y entrega
79824000,79820000,Servicios de impresión y distribución
79921000,79920000,Servicios de empaquetado
79931000,79930000,Servicios de decoración de interiores
79932000,79930000,Servicios de diseño de interiores
79933000,79930000,Servicios de apoyo al diseño
79934000,79930000,Servicios de diseño de mobiliario
79941000,79940000,Servicios de peajes
79951000,79950000,Servicio de organización de seminarios
79952000,79950000,Servicios de eventos
79953000,79950000,Servicios de organización de festivales
79954000,79950000,Servicios de organización de fiestas
79955000,79950000,Servicios de organización de desfiles de modas
79956000,79950000,Servicios de organización de ferias y exposiciones
79957000,79950000,Servicios de organización de subastas
79961000,79960000,Servicios de fotografía
79962000,79960000,Servicios de revelado fotográfico
79963000,79960000,"Servicios de restauración, copia y retocado de fotografías"
79971000,79970000,Servicios de encuadernación y acabado de libros
79972000,79970000,Servicios de edición de diccionarios lingüísticos
79991000,79990000,Servicios de control de existencias
79992000,79990000,Servicios de recepción
79993000,79990000,Servicios de gestión de edificios e instalaciones
79994000,79990000,Servicios de administración de contratos
79995000,79990000,Servicios de gestión de bibliotecas
79996000,79990000,Servicios de organización de empresas
79997000,79990000,Servicios de viajes de negocios
79998000,79990000,Servicios de autocar
79999000,79990000,Servicios de escaneado y facturación
80211000,80210000,Servicios de enseñanza secundaria técnica
80212000,80210000,Servicios de enseñanza secundaria profesional
80411000,80410000,Servicios de autoescuela
80412000,80410000,Servicios de escuela de aviación
80413000,80410000,Servicios de escuela de vela
80414000,80410000,Servicios de escuela de buceo
80415000,80410000,Servicios de entrenamiento de esquí
80511000,80510000,Servicios de formación del personal
80512000,80510000,Servicios de adiestramiento de perros
80513000,80510000,Servicios de escuelas de hípica
80521000,80520000,Servicios de programación de la formación
80522000,80520000,Seminarios de formación
80531000,80530000,Servicios de formación industrial y técnica
80532000,80530000,Servicios de formación en materia de gestión
80533000,80530000,Servicios de familiarización y formación para el usuario de ordenadores
80561000,80560000,Servicios de formación en materia de salud
80562000,80560000,Servicios de formación en materia de primeros auxilios
85111000,85110000,Servicios hospitalarios
85112000,85110000,Servicios de asistencia hospitalaria
85121000,85120000,Servicios de ejercicio de la medicina
85131000,85130000,Servicios de odontología
85141000,85140000,Servicios prestados por personal médico
85142000,85140000,Servicios paramédicos
85143000,85140000,Servicios de ambulancia
85144000,85140000,Servicios de instituciones residenciales de salud
85145000,85140000,Servicios prestados por laboratorios médicos
85146000,85140000,Servicios prestados por bancos de sangre
85147000,85140000,Servicios de sanidad de las empresas
85148000,85140000,Servicios de análisis médicos
85149000,85140000,Servicios farmacéuticos
85171000,85170000,Servicios de acupuntura
85172000,85170000,Servicios de quiropráctica
85311000,85310000,Servicios de asistencia social con alojamiento
85312000,85310000,Servicios de asistencia social sin alojamiento
85321000,85320000,Servicios sociales administrativos
85322000,85320000,Programa de acción municipal
85323000,85320000,Servicio municipal de salud
90481000,90480000,Explotación de una planta de tratamiento de aguas residuales
90491000,90490000,Servicios de inspección de alcantarillas
90492000,90490000,Servicios de consultoría en tratamiento de aguas residuales
90511000,90510000,Servicios de recogida de desperdicios
90512000,90510000,Servicios de transporte de desperdicios
90513000,90510000,Servicios de tratamiento y eliminación de desperdicios y residuos no peligrosos
90514000,90510000,Servicios de reciclado de desperdicios
90521000,90520000,Servicios de tratamiento de desechos radiactivos
90522000,90520000,Servicios relacionados con los terrenos contaminados
90523000,90520000,"Servicios de eliminación de desechos tóxicos, excepto desechos radiactivos y terrenos contaminados"
90524000,90520000,Servicios relacionados con los desechos médicos
90531000,90530000,Servicios de gestión de vertederos públicos
90532000,90530000,Servicios de gestión de escoriales
90533000,90530000,Servicios de gestión de vertederos
90611000,90610000,Servicios de limpieza de calles
90612000,90610000,Servicios de barrido de calles
90641000,90640000,Servicios de limpieza de sumideros
90642000,90640000,Servicios de vaciado de sumideros
90711000,90710000,Evaluación del impacto medioambiental que no sea para la construcción
90712000,90710000,Planificación medioambiental
90713000,90710000,Servicios de asesoramiento sobre asuntos ambientales
90714000,90710000,Auditoría medioambiental
90715000,90710000,Servicios de estudio de la contaminación
90721000,90720000,Servicios de seguridad medioambiental
90722000,90720000,Rehabilitación medioambiental
90731000,90730000,Servicios relacionados con la contaminación atmosférica
90732000,90730000,Servicios relacionados con la contaminación del suelo
90733000,90730000,Servicios relacionados con la contaminación del agua
90741000,90740000,Servicios relacionados con la contaminación por hidrocarburos
90742000,90740000,Servicios relacionados con la contaminación acústica
90743000,90740000,Servicios relacionados con la contaminación de sustancias tóxicas
90911000,90910000,"Servicios de limpieza de viviendas, edificios y ventanas"
90912000,90910000,Servicios de limpieza de estructuras tubulares por chorro de arena o de perdigones
90913000,90910000,Servicios de limpieza de tanques y depósitos
90914000,90910000,Servicios de limpieza de aparcamientos
90915000,90910000,Servicios de limpieza de hornos y chimeneas
90916000,90910000,Servicios de limpieza de equipos telefónicos
90917000,90910000,Servicios de limpieza de medios de transporte
90918000,90910000,Servicio de limpieza de cubos de basura
90919000,90910000,"Servicios de limpieza de oficinas, escuelas y equipo de oficina"
90921000,90920000,Servicios de desinfección y exterminio
90922000,90920000,Servicios de control de plagas
90923000,90920000,Servicios de desratización
90924000,90920000,Servicios de fumigación
92111000,92110000,Servicios de producción de películas de cine y vídeo
92112000,92110000,Servicios relacionados con la producción de películas cinematográficas y videocintas
92121000,92120000,Servicios de distribución de videocintas
92122000,92120000,Servicios de distribución de películas cinematográficas
92211000,92210000,Servicios de producción radiofónica
92213000,92210000,Servicios de sistemas de radio de corto alcance
92214000,92210000,Servicios de equipos o estudios radiofónicos
92215000,92210000,Servicios de radio móvil general (GMRS)
92216000,92210000,Servicios de radio familiar (FRS)
92217000,92210000,Servicios de radio móvil general/Servicios de radio familiar (GMRS/FRS)
92221000,92220000,Servicios de producción de televisión
92222000,92220000,Servicios de televisión en circuito cerrado
92224000,92220000,Televisión digital
92225000,92220000,Televisión interactiva
92226000,92220000,Teleprogramación
92231000,92230000,Servicios bilaterales internacionales y líneas privadas internacionales arrendadas
92232000,92230000,Televisión por cable
92311000,92310000,Obras de arte
92312000,92310000,Servicios artísticos
92331000,92330000,Servicios de ferias y parques de atracciones
92332000,92330000,Servicios de playas
92341000,92340000,Servicios de circo
92342000,92340000,Servicios de enseñanza de baile
92351000,92350000,Servicios de juegos de azar
92352000,92350000,Servicios de apuestas
92511000,92510000,Servicios de bibliotecas
92512000,92510000,Servicios de archivos
92521000,92520000,Servicios de museos
92522000,92520000,Servicios de preservación de lugares y edificios históricos
92531000,92530000,Servicios de jardines botánicos
92532000,92530000,Servicios de jardines zoológicos
92533000,92530000,Servicios de reservas naturales
92534000,92530000,Servicios de preservación de la vida silvestre
92621000,92620000,Servicios de promoción de espectáculos deportivos
92622000,92620000,Servicios de organización de espectáculos deportivos
98111000,98110000,Servicios proporcionados por organizaciones comerciales
98112000,98110000,Servicios prestados por organizaciones profesionales
98113000,98110000,Servicios proporcionados por organizaciones especializadas
98131000,98130000,Servicios religiosos
98132000,98130000,Servicios prestados por organizaciones políticas
98133000,98130000,Servicios prestados por asociaciones de carácter social
98311000,98310000,Servicios de recogida de lavandería
98312000,98310000,Servicios de limpieza de artículos textiles
98313000,98310000,Servicios de limpieza de artículos de piel
98314000,98310000,Servicios de coloración
98315000,98310000,Servicios de planchado
98316000,98310000,Servicios de teñido
98321000,98320000,Servicios de peluquería
98322000,98320000,Servicios de tratamiento de belleza
98331000,98330000,Servicios de baños turcos
98332000,98330000,Servicios de balneario
98333000,98330000,Servicios de masajes
98334000,98330000,Servicios de bienestar físico
98336000,98330000,"Servicios de entrenamiento, ejercicio o aeróbic"
98341000,98340000,Servicios de alojamiento
98342000,98340000,Servicios relativos al entorno de trabajo
98351000,98350000,Servicios de gestión de aparcamientos
98361000,98360000,Servicios relacionados con la flora y fauna marina
98362000,98360000,Servicios de gestión de puertos
98363000,98360000,Servicios de buceo
98371000,98370000,Servicios funerarios
98391000,98390000,Servicios de desmantelamiento
98392000,98390000,Servicios de traslado
98393000,98390000,Servicios de sastrería
98394000,98390000,Servicios de tapicería
98395000,98390000,Servicios de cerrajería
98396000,98390000,Servicios de afinación de instrumentos
98511000,98510000,Servicios de trabajadores del comercio
98512000,98510000,Servicios de trabajadores de la industria
98513000,98510000,Servicios de mano de obra para particulares
98514000,98510000,Servicios domésticos
